"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.sentence","Answer.WritingTexts","Approve","Reject"
"3OND0WXMHW8UIG6HQ9LVHCKD0U1EH5","3K9PHCH9NPCVG55P41X9AAIH1XPDGS","short and easy - correct ONE sentence.","someone that learns English wrote a sentence, you should correct it.","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.10","Sun Dec 18 21:40:32 PST 2016","53","BatchId:2634540;","3600","604800","Wed Dec 28 01:51:12 PST 2016","","","3FTYUGLFSVEGX15GJFE3AHUJJIQD5L","A3UV9UAE6MP36J","Approved","Mon Dec 19 09:19:18 PST 2016","Mon Dec 19 09:19:31 PST 2016","Mon Dec 26 09:19:31 PST 2016","Wed Dec 21 02:30:11 PST 2016","","","13","100% (27/27)","100% (27/27)","100% (27/27)","This essay will illustrate in two aspects .","This essay will illustrate two aspects."
"3OND0WXMHW8UIG6HQ9LVHCKD0U1EH5","3K9PHCH9NPCVG55P41X9AAIH1XPDGS","short and easy - correct ONE sentence.","someone that learns English wrote a sentence, you should correct it.","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.10","Sun Dec 18 21:40:32 PST 2016","53","BatchId:2634540;","3600","604800","Wed Dec 28 01:51:12 PST 2016","","","3G5W44VEU8BMR40ASSJHIRGYTYQKG8","A3JP7DIFRS0ZBY","Approved","Mon Dec 19 06:33:04 PST 2016","Mon Dec 19 06:33:20 PST 2016","Mon Dec 26 06:33:20 PST 2016","Wed Dec 21 02:29:42 PST 2016","","","16","100% (46/46)","100% (46/46)","100% (46/46)","This essay will illustrate in two aspects .","This essay will illustrate two aspects."
"3OND0WXMHW8UIG6HQ9LVHCKD0U1EH5","3K9PHCH9NPCVG55P41X9AAIH1XPDGS","short and easy - correct ONE sentence.","someone that learns English wrote a sentence, you should correct it.","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.10","Sun Dec 18 21:40:32 PST 2016","53","BatchId:2634540;","3600","604800","Wed Dec 28 01:51:12 PST 2016","","","3G5W44VEU8BMR40ASSJHIRGYTZDGKT","A1GUUOCIDL11VX","Approved","Mon Dec 19 08:28:03 PST 2016","Mon Dec 19 08:28:22 PST 2016","Mon Dec 26 08:28:22 PST 2016","Wed Dec 21 02:28:12 PST 2016","","","19","100% (40/40)","100% (40/40)","100% (40/40)","This essay will illustrate in two aspects .","This essay will illustrate two aspects ."
"3OND0WXMHW8UIG6HQ9LVHCKD0U1EH5","3K9PHCH9NPCVG55P41X9AAIH1XPDGS","short and easy - correct ONE sentence.","someone that learns English wrote a sentence, you should correct it.","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.10","Sun Dec 18 21:40:32 PST 2016","53","BatchId:2634540;","3600","604800","Wed Dec 28 01:51:12 PST 2016","","","3GS6S824SRQJWWBD4AFFWMJQIWZWNX","A1S88VQY8G8CNC","Approved","Wed Dec 21 06:03:55 PST 2016","Wed Dec 21 06:04:12 PST 2016","Wed Dec 28 06:04:12 PST 2016","Thu Dec 22 22:51:44 PST 2016","","","17","100% (34/34)","100% (34/34)","100% (25/25)","This essay will illustrate in two aspects .","This essay will illustrate two aspects."
"3OND0WXMHW8UIG6HQ9LVHCKD0U1EH5","3K9PHCH9NPCVG55P41X9AAIH1XPDGS","short and easy - correct ONE sentence.","someone that learns English wrote a sentence, you should correct it.","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.10","Sun Dec 18 21:40:32 PST 2016","53","BatchId:2634540;","3600","604800","Wed Dec 28 01:51:12 PST 2016","","","3GU1KF0O4JURBEPFPYWBDXB07WRPBM","AD0W2H9QZ9S2W","Rejected","Mon Dec 19 08:30:44 PST 2016","Mon Dec 19 08:37:54 PST 2016","Mon Dec 26 08:37:54 PST 2016","","Wed Dec 21 02:18:48 PST 2016","about half the sentences were not corrected at all(half hits not done). Some of those this user was the only one not to correct them, so it was not an error in the sentences given that did not need to be corrected.","430","0% (0/50)","0% (0/50)","0% (0/50)","This essay will illustrate in two aspects .","This essay will illustrate in two aspects."
"3OND0WXMHW8UIG6HQ9LVHCKD0U1EH5","3K9PHCH9NPCVG55P41X9AAIH1XPDGS","short and easy - correct ONE sentence.","someone that learns English wrote a sentence, you should correct it.","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.10","Sun Dec 18 21:40:32 PST 2016","53","BatchId:2634540;","3600","604800","Wed Dec 28 01:51:12 PST 2016","","","3HL8HNGX46UWW8LODBMAAX26HPJF9F","A13WWY2NOP6TC0","Approved","Mon Dec 19 07:09:09 PST 2016","Mon Dec 19 07:10:24 PST 2016","Mon Dec 26 07:10:24 PST 2016","Wed Dec 21 02:27:53 PST 2016","","","75","100% (50/50)","100% (50/50)","100% (50/50)","This essay will illustrate in two aspects .","This essay will illustrate two aspects."
"3OND0WXMHW8UIG6HQ9LVHCKD0U1EH5","3K9PHCH9NPCVG55P41X9AAIH1XPDGS","short and easy - correct ONE sentence.","someone that learns English wrote a sentence, you should correct it.","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.10","Sun Dec 18 21:40:32 PST 2016","53","BatchId:2634540;","3600","604800","Wed Dec 28 01:51:12 PST 2016","","","3HVVDCPGTFLLGEBXG7JFQIAYH70YTJ","A39NV0KMCTK6PQ","Approved","Mon Dec 19 05:16:13 PST 2016","Mon Dec 19 05:16:24 PST 2016","Mon Dec 26 05:16:24 PST 2016","Wed Dec 21 02:32:35 PST 2016","","","11","100% (50/50)","100% (50/50)","100% (50/50)","This essay will illustrate in two aspects .","This essay will illustrate this fact in two aspects ."
"3OND0WXMHW8UIG6HQ9LVHCKD0U1EH5","3K9PHCH9NPCVG55P41X9AAIH1XPDGS","short and easy - correct ONE sentence.","someone that learns English wrote a sentence, you should correct it.","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.10","Sun Dec 18 21:40:32 PST 2016","53","BatchId:2634540;","3600","604800","Wed Dec 28 01:51:12 PST 2016","","","3IAEQB9FMFDAAKK0FG1C0H7W3E5DWB","A1O81SOPKHK5RZ","Approved","Mon Dec 19 08:24:20 PST 2016","Mon Dec 19 08:24:29 PST 2016","Mon Dec 26 08:24:29 PST 2016","Wed Dec 21 02:28:29 PST 2016","","","9","100% (21/21)","100% (21/21)","100% (21/21)","This essay will illustrate in two aspects .","This essay will illustrate the two aspects ."
"3OND0WXMHW8UIG6HQ9LVHCKD0U1EH5","3K9PHCH9NPCVG55P41X9AAIH1XPDGS","short and easy - correct ONE sentence.","someone that learns English wrote a sentence, you should correct it.","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.10","Sun Dec 18 21:40:32 PST 2016","53","BatchId:2634540;","3600","604800","Wed Dec 28 01:51:12 PST 2016","","","3IFS6Q0HJJCYBEJDNPSMUPKOP5LSIF","A3LVU39B5A9MNI","Approved","Mon Dec 19 04:37:21 PST 2016","Mon Dec 19 04:37:37 PST 2016","Mon Dec 26 04:37:37 PST 2016","Wed Dec 21 02:29:46 PST 2016","","","16","100% (15/15)","100% (15/15)","100% (15/15)","This essay will illustrate in two aspects .","This essay illustrates two aspects."
"3OND0WXMHW8UIG6HQ9LVHCKD0U1EH5","3K9PHCH9NPCVG55P41X9AAIH1XPDGS","short and easy - correct ONE sentence.","someone that learns English wrote a sentence, you should correct it.","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.10","Sun Dec 18 21:40:32 PST 2016","53","BatchId:2634540;","3600","604800","Wed Dec 28 01:51:12 PST 2016","","","3K772S5NP94X503BGCQW5WFUO2LEHX","ABO9F0JD9NN54","Approved","Mon Dec 19 07:46:54 PST 2016","Mon Dec 19 07:47:05 PST 2016","Mon Dec 26 07:47:05 PST 2016","Wed Dec 21 02:30:29 PST 2016","","","11","100% (50/50)","100% (50/50)","100% (50/50)","This essay will illustrate in two aspects .","This essay will illustrate this in two aspects ."
"3OND0WXMHW8UIG6HQ9LVHCKD0U1EH5","3K9PHCH9NPCVG55P41X9AAIH1XPDGS","short and easy - correct ONE sentence.","someone that learns English wrote a sentence, you should correct it.","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.10","Sun Dec 18 21:40:32 PST 2016","53","BatchId:2634540;","3600","604800","Wed Dec 28 01:51:12 PST 2016","","","3LRLIPTPER2LHDN76SR7M55VV2GAKN","A11ZBFOX0RPO35","Approved","Mon Dec 19 00:11:57 PST 2016","Mon Dec 19 00:12:12 PST 2016","Mon Dec 26 00:12:12 PST 2016","Wed Dec 21 02:27:35 PST 2016","","","15","100% (44/44)","100% (44/44)","100% (42/42)","This essay will illustrate in two aspects .","This essay will illustrate two aspects of this."
"3OND0WXMHW8UIG6HQ9LVHCKD0U1EH5","3K9PHCH9NPCVG55P41X9AAIH1XPDGS","short and easy - correct ONE sentence.","someone that learns English wrote a sentence, you should correct it.","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.10","Sun Dec 18 21:40:32 PST 2016","53","BatchId:2634540;","3600","604800","Wed Dec 28 01:51:12 PST 2016","","","3LS2AMNW5GJWUKF3TGGMJM19JQ6QOQ","A3MUINLM5FMKYF","Approved","Mon Dec 19 05:59:30 PST 2016","Mon Dec 19 06:18:38 PST 2016","Mon Dec 26 06:18:38 PST 2016","Wed Dec 21 02:30:05 PST 2016","","","1148","100% (47/47)","100% (47/47)","100% (47/47)","This essay will illustrate in two aspects .","This essay will illustrate two aspects."
"3OND0WXMHW8UIG6HQ9LVHCKD0U1EH5","3K9PHCH9NPCVG55P41X9AAIH1XPDGS","short and easy - correct ONE sentence.","someone that learns English wrote a sentence, you should correct it.","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.10","Sun Dec 18 21:40:32 PST 2016","53","BatchId:2634540;","3600","604800","Wed Dec 28 01:51:12 PST 2016","","","3LUY3GC630T492MPCHKV8VP4P8LP7Q","A2SVSV72RYECB7","Approved","Mon Dec 19 13:02:22 PST 2016","Mon Dec 19 13:02:33 PST 2016","Mon Dec 26 13:02:33 PST 2016","Wed Dec 21 02:32:04 PST 2016","","","11","100% (27/27)","100% (27/27)","100% (27/27)","This essay will illustrate in two aspects .","This essay will illustrate this in two aspects."
"3OND0WXMHW8UIG6HQ9LVHCKD0U1EH5","3K9PHCH9NPCVG55P41X9AAIH1XPDGS","short and easy - correct ONE sentence.","someone that learns English wrote a sentence, you should correct it.","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.10","Sun Dec 18 21:40:32 PST 2016","53","BatchId:2634540;","3600","604800","Wed Dec 28 01:51:12 PST 2016","","","3LYA37P8IRGQ0NSZC6R3HGP1DL2BKM","A1YTP3NEKN5LG3","Approved","Mon Dec 19 06:59:51 PST 2016","Mon Dec 19 07:00:04 PST 2016","Mon Dec 26 07:00:04 PST 2016","Wed Dec 21 02:28:35 PST 2016","","","13","100% (33/33)","100% (33/33)","100% (33/33)","This essay will illustrate in two aspects .","This essay will illustrate two aspects."
"3OND0WXMHW8UIG6HQ9LVHCKD0U1EH5","3K9PHCH9NPCVG55P41X9AAIH1XPDGS","short and easy - correct ONE sentence.","someone that learns English wrote a sentence, you should correct it.","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.10","Sun Dec 18 21:40:32 PST 2016","53","BatchId:2634540;","3600","604800","Wed Dec 28 01:51:12 PST 2016","","","3MMN5BL1W0XGNGOPIPPDEAJTEZS3M2","A2VD133723IZR8","Approved","Mon Dec 19 07:38:18 PST 2016","Mon Dec 19 07:38:36 PST 2016","Mon Dec 26 07:38:36 PST 2016","Wed Dec 21 02:32:17 PST 2016","","","18","100% (48/48)","100% (48/48)","100% (48/48)","This essay will illustrate in two aspects .","This essay will illustrate two aspects."
"3OND0WXMHW8UIG6HQ9LVHCKD0U1EH5","3K9PHCH9NPCVG55P41X9AAIH1XPDGS","short and easy - correct ONE sentence.","someone that learns English wrote a sentence, you should correct it.","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.10","Sun Dec 18 21:40:32 PST 2016","53","BatchId:2634540;","3600","604800","Wed Dec 28 01:51:12 PST 2016","","","3MTMREQS4WBCCDHOV6AAAGZQICEAWE","APXNY64HXO08K","Approved","Mon Dec 19 10:22:43 PST 2016","Mon Dec 19 10:22:52 PST 2016","Mon Dec 26 10:22:52 PST 2016","Wed Dec 21 02:30:48 PST 2016","","","9","100% (48/48)","100% (48/48)","100% (48/48)","This essay will illustrate in two aspects .","This essay will illustrate two aspects ."
"3OND0WXMHW8UIG6HQ9LVHCKD0U1EH5","3K9PHCH9NPCVG55P41X9AAIH1XPDGS","short and easy - correct ONE sentence.","someone that learns English wrote a sentence, you should correct it.","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.10","Sun Dec 18 21:40:32 PST 2016","53","BatchId:2634540;","3600","604800","Wed Dec 28 01:51:12 PST 2016","","","3MX2NQ3YCANUV7AXAFFF4OXBZYS5X1","A1HWB810RJBV2K","Approved","Mon Dec 19 06:36:18 PST 2016","Mon Dec 19 06:36:46 PST 2016","Mon Dec 26 06:36:46 PST 2016","Wed Dec 21 02:28:15 PST 2016","","","28","100% (50/50)","100% (50/50)","100% (50/50)","This essay will illustrate in two aspects .","This essay will illustrate in two aspects .

This essay will be illustrated in two aspects."
"3OND0WXMHW8UIG6HQ9LVHCKD0U1EH5","3K9PHCH9NPCVG55P41X9AAIH1XPDGS","short and easy - correct ONE sentence.","someone that learns English wrote a sentence, you should correct it.","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.10","Sun Dec 18 21:40:32 PST 2016","53","BatchId:2634540;","3600","604800","Wed Dec 28 01:51:12 PST 2016","","","3NAPMVF0ZX88HVLJAJ9JCIHBDXF27Z","A3V2XOIEVMYEBQ","Approved","Mon Dec 19 10:29:01 PST 2016","Mon Dec 19 10:29:14 PST 2016","Mon Dec 26 10:29:14 PST 2016","Wed Dec 21 02:30:14 PST 2016","","","13","100% (41/41)","100% (41/41)","100% (41/41)","This essay will illustrate in two aspects .","This essay will illustrate two aspects ."
"3OND0WXMHW8UIG6HQ9LVHCKD0U1EH5","3K9PHCH9NPCVG55P41X9AAIH1XPDGS","short and easy - correct ONE sentence.","someone that learns English wrote a sentence, you should correct it.","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.10","Sun Dec 18 21:40:32 PST 2016","53","BatchId:2634540;","3600","604800","Wed Dec 28 01:51:12 PST 2016","","","3OLF68YTNAUA1RVT5H0A6SDQN9ZAFR","A2QCHFSNUU7Y1F","Approved","Mon Dec 19 10:51:28 PST 2016","Mon Dec 19 10:51:43 PST 2016","Mon Dec 26 10:51:43 PST 2016","Wed Dec 21 02:32:02 PST 2016","","","15","100% (39/39)","100% (39/39)","100% (39/39)","This essay will illustrate in two aspects .","This essay will illustrate two aspects."
"3OND0WXMHW8UIG6HQ9LVHCKD0U1EH5","3K9PHCH9NPCVG55P41X9AAIH1XPDGS","short and easy - correct ONE sentence.","someone that learns English wrote a sentence, you should correct it.","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.10","Sun Dec 18 21:40:32 PST 2016","53","BatchId:2634540;","3600","604800","Wed Dec 28 01:51:12 PST 2016","","","3ON104KXQLPXAO17M50JXDDQQ1G4WT","A2581F7TDPAMBQ","Approved","Mon Dec 19 08:36:01 PST 2016","Mon Dec 19 08:36:39 PST 2016","Mon Dec 26 08:36:39 PST 2016","Wed Dec 21 02:31:30 PST 2016","","","38","100% (49/49)","100% (49/49)","100% (49/49)","This essay will illustrate in two aspects .","The essay is written from two aspects."
"3OND0WXMHW8UIG6HQ9LVHCKD0U1EH5","3K9PHCH9NPCVG55P41X9AAIH1XPDGS","short and easy - correct ONE sentence.","someone that learns English wrote a sentence, you should correct it.","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.10","Sun Dec 18 21:40:32 PST 2016","53","BatchId:2634540;","3600","604800","Wed Dec 28 01:51:12 PST 2016","","","3Q8GYXHFEQV6S9Z2JJJSQBC1YGXC5Z","A28ZPY6D5AS7GZ","Approved","Mon Dec 19 05:18:18 PST 2016","Mon Dec 19 05:19:00 PST 2016","Mon Dec 26 05:19:00 PST 2016","Wed Dec 21 02:31:44 PST 2016","","","42","100% (24/24)","100% (24/24)","100% (24/24)","This essay will illustrate in two aspects .","This essay will illustrate two aspects."
"3OND0WXMHW8UIG6HQ9LVHCKD0U1EH5","3K9PHCH9NPCVG55P41X9AAIH1XPDGS","short and easy - correct ONE sentence.","someone that learns English wrote a sentence, you should correct it.","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.10","Sun Dec 18 21:40:32 PST 2016","53","BatchId:2634540;","3600","604800","Wed Dec 28 01:51:12 PST 2016","","","3QBD8R3Z22CP5FS5VJ99GJ04NZC4OC","A1J8TVICSRC70W","Approved","Mon Dec 19 08:17:50 PST 2016","Mon Dec 19 08:18:02 PST 2016","Mon Dec 26 08:18:02 PST 2016","Wed Dec 21 02:28:25 PST 2016","","","12","100% (49/49)","100% (49/49)","100% (49/49)","This essay will illustrate in two aspects .","This essay will elaborate in two aspects."
"3OND0WXMHW8UIG6HQ9LVHCKD0U1EH5","3K9PHCH9NPCVG55P41X9AAIH1XPDGS","short and easy - correct ONE sentence.","someone that learns English wrote a sentence, you should correct it.","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.10","Sun Dec 18 21:40:32 PST 2016","53","BatchId:2634540;","3600","604800","Wed Dec 28 01:51:12 PST 2016","","","3QILPRALQ6O86VFV67Z9I6G4ZAM8NP","AK2C9AX5QJWUU","Approved","Mon Dec 19 06:59:09 PST 2016","Mon Dec 19 06:59:40 PST 2016","Mon Dec 26 06:59:40 PST 2016","Wed Dec 21 02:30:41 PST 2016","","","31","100% (22/22)","100% (22/22)","100% (22/22)","This essay will illustrate in two aspects .","This essay will illustrate two aspects."
"3OND0WXMHW8UIG6HQ9LVHCKD0U1EH5","3K9PHCH9NPCVG55P41X9AAIH1XPDGS","short and easy - correct ONE sentence.","someone that learns English wrote a sentence, you should correct it.","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.10","Sun Dec 18 21:40:32 PST 2016","53","BatchId:2634540;","3600","604800","Wed Dec 28 01:51:12 PST 2016","","","3QRYMNZ7FZAR4F7J95A492CRDOONTC","A3PILUAB7LZGWQ","Approved","Mon Dec 19 08:20:27 PST 2016","Mon Dec 19 08:30:33 PST 2016","Mon Dec 26 08:30:33 PST 2016","Wed Dec 21 02:30:09 PST 2016","","","606","100% (50/50)","100% (50/50)","100% (50/50)","This essay will illustrate in two aspects .","Two aspects will be illustrated in this essay."
"3OND0WXMHW8UIG6HQ9LVHCKD0U1EH5","3K9PHCH9NPCVG55P41X9AAIH1XPDGS","short and easy - correct ONE sentence.","someone that learns English wrote a sentence, you should correct it.","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.10","Sun Dec 18 21:40:32 PST 2016","53","BatchId:2634540;","3600","604800","Wed Dec 28 01:51:12 PST 2016","","","3QXNC7EIPJO5Z46YAT3P7QF2BOE09I","A3B7TNVOISSZ2O","Approved","Mon Dec 19 08:34:05 PST 2016","Mon Dec 19 08:34:16 PST 2016","Mon Dec 26 08:34:16 PST 2016","Wed Dec 21 02:32:39 PST 2016","","","11","100% (50/50)","100% (50/50)","100% (50/50)","This essay will illustrate in two aspects .","This essay will illustrate two aspects."
"3OND0WXMHW8UIG6HQ9LVHCKD0U1EH5","3K9PHCH9NPCVG55P41X9AAIH1XPDGS","short and easy - correct ONE sentence.","someone that learns English wrote a sentence, you should correct it.","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.10","Sun Dec 18 21:40:32 PST 2016","53","BatchId:2634540;","3600","604800","Wed Dec 28 01:51:12 PST 2016","","","3RXCAC0YISI2W3Y9J3MESM77YXTG8G","A3EEWSPD9OA2U0","Approved","Sun Dec 18 22:50:31 PST 2016","Sun Dec 18 22:51:03 PST 2016","Sun Dec 25 22:51:03 PST 2016","Wed Dec 21 02:32:55 PST 2016","","","32","100% (47/47)","100% (47/47)","100% (44/44)","This essay will illustrate in two aspects .","This essay will illustrate two aspects of the concept ."
"3OND0WXMHW8UIG6HQ9LVHCKD0U1EH5","3K9PHCH9NPCVG55P41X9AAIH1XPDGS","short and easy - correct ONE sentence.","someone that learns English wrote a sentence, you should correct it.","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.10","Sun Dec 18 21:40:32 PST 2016","53","BatchId:2634540;","3600","604800","Wed Dec 28 01:51:12 PST 2016","","","3TXMY6UCAFHVLVI03B7VOM7SUCKCQC","AQ53YJDPDDLZ","Approved","Mon Dec 19 05:20:12 PST 2016","Mon Dec 19 05:20:23 PST 2016","Mon Dec 26 05:20:23 PST 2016","Wed Dec 21 02:30:52 PST 2016","","","11","100% (48/48)","100% (48/48)","100% (48/48)","This essay will illustrate in two aspects .","This essay will illustrate two aspects."
"3OND0WXMHW8UIG6HQ9LVHCKD0U1EH5","3K9PHCH9NPCVG55P41X9AAIH1XPDGS","short and easy - correct ONE sentence.","someone that learns English wrote a sentence, you should correct it.","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.10","Sun Dec 18 21:40:32 PST 2016","53","BatchId:2634540;","3600","604800","Wed Dec 28 01:51:12 PST 2016","","","3V5Q80FXIYKQGCKW876TZ15V9WO32T","A1PMTO5SSE5LAV","Approved","Mon Dec 19 11:53:57 PST 2016","Mon Dec 19 11:54:16 PST 2016","Mon Dec 26 11:54:16 PST 2016","Wed Dec 21 02:28:31 PST 2016","","","19","100% (41/41)","100% (41/41)","100% (41/41)","This essay will illustrate in two aspects .","This essay will illustrate two aspects."
"3OND0WXMHW8UIG6HQ9LVHCKD0U1EH5","3K9PHCH9NPCVG55P41X9AAIH1XPDGS","short and easy - correct ONE sentence.","someone that learns English wrote a sentence, you should correct it.","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.10","Sun Dec 18 21:40:32 PST 2016","53","BatchId:2634540;","3600","604800","Wed Dec 28 01:51:12 PST 2016","","","3VNL7UK1XGCFGNU2BHRR1X3ICZYTFC","A2W37SXOT2OFL2","Approved","Mon Dec 19 11:27:24 PST 2016","Mon Dec 19 11:27:52 PST 2016","Mon Dec 26 11:27:52 PST 2016","Wed Dec 21 02:32:20 PST 2016","","","28","100% (21/21)","100% (21/21)","100% (21/21)","This essay will illustrate in two aspects .","This essay will illustrate two key factors ."
"3OND0WXMHW8UIG6HQ9LVHCKD0U1EH5","3K9PHCH9NPCVG55P41X9AAIH1XPDGS","short and easy - correct ONE sentence.","someone that learns English wrote a sentence, you should correct it.","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.10","Sun Dec 18 21:40:32 PST 2016","53","BatchId:2634540;","3600","604800","Wed Dec 28 01:51:12 PST 2016","","","3XLBSAQ9Z55YN6OVZQIXZTRIY577Z3","A3G5IPGLH1IIZN","Approved","Mon Dec 19 08:27:04 PST 2016","Mon Dec 19 08:27:20 PST 2016","Mon Dec 26 08:27:20 PST 2016","Wed Dec 21 02:29:38 PST 2016","","","16","100% (50/50)","100% (50/50)","100% (50/50)","This essay will illustrate in two aspects .","This essay will illustrate two aspects."
"3SNR5F7R92MUEBH1WR3GHOLS07GEIY","3K9PHCH9NPCVG55P41X9AAIH1XPDGS","short and easy - correct ONE sentence.","someone that learns English wrote a sentence, you should correct it.","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.10","Sun Dec 18 21:40:32 PST 2016","54","BatchId:2634540;","3600","604800","Wed Dec 28 01:51:12 PST 2016","","","31LVTDXBL83O00R6T3PUWV7KK8MLRQ","A2XWD4PZM6JU0M","Approved","Mon Dec 19 07:58:53 PST 2016","Mon Dec 19 08:12:29 PST 2016","Mon Dec 26 08:12:29 PST 2016","Wed Dec 21 02:32:22 PST 2016","","","816","100% (50/50)","100% (50/50)","100% (50/50)","Therefore , every country should try to maintain both young and old generation balanced .","Therefore, every country should try to maintain balance between both young and old generations."
"3SNR5F7R92MUEBH1WR3GHOLS07GEIY","3K9PHCH9NPCVG55P41X9AAIH1XPDGS","short and easy - correct ONE sentence.","someone that learns English wrote a sentence, you should correct it.","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.10","Sun Dec 18 21:40:32 PST 2016","54","BatchId:2634540;","3600","604800","Wed Dec 28 01:51:12 PST 2016","","","31Q0U3WYDQ81SA3NRF957Z76LP571N","A3MUINLM5FMKYF","Approved","Mon Dec 19 06:03:21 PST 2016","Mon Dec 19 06:24:29 PST 2016","Mon Dec 26 06:24:29 PST 2016","Wed Dec 21 02:30:05 PST 2016","","","1268","100% (47/47)","100% (47/47)","100% (47/47)","Therefore , every country should try to maintain both young and old generation balanced .","Therefore, every country should try to maintain a balance between both young and old generations."
"3SNR5F7R92MUEBH1WR3GHOLS07GEIY","3K9PHCH9NPCVG55P41X9AAIH1XPDGS","short and easy - correct ONE sentence.","someone that learns English wrote a sentence, you should correct it.","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.10","Sun Dec 18 21:40:32 PST 2016","54","BatchId:2634540;","3600","604800","Wed Dec 28 01:51:12 PST 2016","","","32KTQ2V7RE822ID5ZYQN5NMFERKM9K","A3G5IPGLH1IIZN","Approved","Mon Dec 19 08:42:00 PST 2016","Mon Dec 19 08:42:27 PST 2016","Mon Dec 26 08:42:27 PST 2016","Wed Dec 21 02:29:38 PST 2016","","","27","100% (50/50)","100% (50/50)","100% (50/50)","Therefore , every country should try to maintain both young and old generation balanced .","Therefore, every country should try to maintain a balance of both young and old generations."
"3SNR5F7R92MUEBH1WR3GHOLS07GEIY","3K9PHCH9NPCVG55P41X9AAIH1XPDGS","short and easy - correct ONE sentence.","someone that learns English wrote a sentence, you should correct it.","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.10","Sun Dec 18 21:40:32 PST 2016","54","BatchId:2634540;","3600","604800","Wed Dec 28 01:51:12 PST 2016","","","32UTUBMZ7HP4GYMBBA5AJP0ITJQVB9","A2HZ90DHFE7S4U","Approved","Mon Dec 19 03:44:39 PST 2016","Mon Dec 19 03:45:17 PST 2016","Mon Dec 26 03:45:17 PST 2016","Wed Dec 21 02:31:49 PST 2016","","","38","100% (1/1)","100% (1/1)","100% (1/1)","Therefore , every country should try to maintain both young and old generation balanced .","Therefore , every country should try to maintain balance between the young and older generations."
"3SNR5F7R92MUEBH1WR3GHOLS07GEIY","3K9PHCH9NPCVG55P41X9AAIH1XPDGS","short and easy - correct ONE sentence.","someone that learns English wrote a sentence, you should correct it.","writing, correction, grammatical, errors, learner language, fix, correct, check","$0.10","Sun Dec 18 21:40:32 PST 2016","54","BatchId:2634540;","3600","604800","Wed Dec 28 01:51:12 PST 2016","","","333U7HK6IA8O40K18HIXBRDO1H8JDW","A3E3OELJKHW58C","Approved","Mon Dec 19 06:10:55 PST 2016","Mon Dec 19 06:11:23 PST 2016","Mon Dec 26 06:11:23 PST 2016","Wed Dec 21 02:32:52 PST 2016","","","28","100% (50/50)","100% (50/50)","100% (50/50)","Therefore , every country should try to maintain both young and old generation balanced .","Therefore, every country should try to maintain both young and old generational balances."
